tweet_text,predictions_class,class_label
Canelo Alvarez skips holiday to help Mexico earthquake victims,rescue_volunteering_or_donation_effort,other_relevant_information
RT @SOMEXlCAN: Pray for Mexico ἟2἟D City earthquake victims And all those in the hurricane areas Puerto Rico ἟5἟7 Virgin Islands and so many ot,sympathy_and_support,sympathy_and_support
Some damages #earthquake #MexicoEarthquake #damages #buildings #edificios #daños #terremoto,infrastructure_and_utility_damage,infrastructure_and_utility_damage
"RT @galileaorozco_: another earthquake in mexicoὢ3 pls keep them in your prayers, there’s so many families out there that have lost everythi",sympathy_and_support,sympathy_and_support
Rescuers frantically search for survivors at a school that collapsed during the Mexico earthquake,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @hipEchik: Exactly what I was hoping: LA County Rescue Team Will Help With Earthquake Rescue Effort in Mexico City,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @StudioAPA: Please continue to pray for Mexico and contribute to the relief efforts. ὤF❤️,sympathy_and_support,sympathy_and_support
#marvellous997 Leaving a Condemned Mexico City Building: Since the Sept. 19 earthquake in,infrastructure_and_utility_damage,infrastructure_and_utility_damage
RT @spectatorindex: UPDATE: 149 now confirmed dead in Mexico earthquake,injured_or_dead_people,injured_or_dead_people
AMAZING! People Save Children Buried in Mexico City Earthquake. There is Faith in Humanity.:,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Mexico earthquake: Animals rescued from collapsed medical lab via FOX NEWS,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"#Frida, who has saved over 50 lives in various natural disasters, has been deployed to help with the #earthquake rescue efforts in #Mexico.",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @AP: BREAKING: Civil Defense agency says Mexico earthquake death toll reaches 139.,injured_or_dead_people,injured_or_dead_people
"RT @giselilla: Sobre #Verificado19s ~&gt; After Mexico City’s earthquake, this site is crowdsourcing to map emergency resources",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Rescue teams have been working through the night to help those trapped under rubble following an earthquake in #Mexico.,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"RT @Olallo_Rubio: Battered, Not Broken: Pictures of Mexico After the Quake -",infrastructure_and_utility_damage,infrastructure_and_utility_damage
RT @chelcap: Ive #justdonated to support people from the earthquake in Mexico - pls join me if you can. Any amount will help /,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @business: Magnitude 6.1 earthquake shakes jittery Mexico,caution_and_advice,caution_and_advice
"God bless you, incredible how we receive help from others instead of our government! Thanks #GoogleRock #Sismo #AyudaCDMX #Mexicanosfuertes",rescue_volunteering_or_donation_effort,sympathy_and_support
To donate go to PARA donar ve a  @RedCross @CruzRoja_MX @elefanteoficial Help #MexicoEarthquake #TerremotoMX,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
@katyperry can you tell me if the rumors are right? That you donated 500k USD for the victims of the Mexico Citys earthquake?,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Why are people in the rescue effort after Mexicos earthquake raising their fists? #PuñosArriba,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"My @ABP_Media profile of @rodrichia, one of 100s of volunteer rescuers who rushed to help in Mexico City earthquake",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"So many stories of fear, pain, anguish in the aftermath of quake. Consider supporting @topos - Mexicos elite rescue team. #FuerzaMexico",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
See the incredible rescue of children trapped in rubble after their school collapses from deadly Mexico earthquake:,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @AJEnglish: @AJENews This was a horrible experience Earthquake kills more than 200 in central Mexico  /,injured_or_dead_people,injured_or_dead_people
Going above and beyond. @CruzRoja_MX volunteers are letting nothing stop them from reaching people after the #Mexico earthquake.,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"Hey, everyone. Just donated to a relief work in Mexico City after a fatal, devastating earthquake. USD goes far in Mexico so anything helps!",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
All of the @SonoranResorts Sales Offices will accept donations (9am to 5pm) to HELP Out the victims of the earthquake in Mexico City,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Mexico earthquake: at least 225 dead - La entrada Mexico earthquake: at least 225 dead aparece primero en Veo N,injured_or_dead_people,injured_or_dead_people
RT @JuanCarlosCNN: Rescuers fight to save lives in Mexico City after earthquake – in pictures,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"Top story: Heres how to help Mexico after another deadly earthquake , see more",rescue_volunteering_or_donation_effort,other_relevant_information
@RCaptPMoloV @OctusTC @GearsofWar Weve redirected an equal portion of the funds raised by the Carmine Charity Pack to aid earthquake relief efforts across Mexico.,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
We love you back @ConanOBrien Please donate to @topos the greatest rescue team in the world. They are saving lives here. @RealGDT,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Throughout Mexico City you see truckloads of volunteers heading to help victims of the #MexicoEarthquake. Amazing show of solidarity. @FOXLA,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"Omg my prayers to Oaxaca, Mexico I heard they felt an earthquake. :(",sympathy_and_support,sympathy_and_support
"If you live outside of #Mexico and want to support the #earthquake relief efforts, please donate!#MexicoCity #MexicoCityEarthquake #CDMX",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @LAWeekly: Meet the LA firefighters and rescue dogs helping Mexico City recover from the quake,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @BuzzFeedNews: At least 44 people are dead after a major earthquake hit Mexico. Many may still be trapped under collapsed buildings http,injured_or_dead_people,injured_or_dead_people
"Death toll from the 7.1-magnitude earthquake which rattled central Mexico on Sept. 19 has risen to 363, most of them dying in Mexico City.",injured_or_dead_people,injured_or_dead_people
Mexico’s Permanencia Voluntaria Film Archive Damaged in Earthquake: These Antique Film Reels Are Irreplaceable,infrastructure_and_utility_damage,infrastructure_and_utility_damage
Hello ὂ5 GOT7 Mexico wants to help people who are suffering for the earthquake on September 19th so were doing this project. Please share❤,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"@mcbourbonnais1 MC please help giving a shout out to your fans at Mexico suffering because of the earthquake. Try to make more people aware, we need help!",requests_or_urgent_needs,requests_or_urgent_needs
"RT @lesleytellez: Great list, en español, of all the organizations seeking aid for Mexico earthquake victims.",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @EchoK: I’m heartbroken for earth. ὡ4 #PuertoRicoRelief #LasVegasMassacre #HurricaneHarvey #HurricaneIrma #MexicoEarthquake #WeMustHelp #,sympathy_and_support,sympathy_and_support
7.1 magnitude earthquake in Mexico kills 226 people,injured_or_dead_people,injured_or_dead_people
NOW: #USAR team on @USAIDs DART are loaded up &amp; ready to go search 4 #MexicoEarthquake survivors. Our thoughts are with them &amp; all affected,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Rescuers @topos &amp; @ScientologyVM at collapsed building La Condesa asked 4 silence so they could hear trapped victims,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @fcjuarezenglish: Refer to @fcjuarezoficial official twitter page to help with the earthquake in Mexico City. Good that our club is help,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Inditex donates one million dollars for emergency relief work in the wake of the earthquake in Mexico,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @charratastica: You can find more options to donate to Mexico via this NYT article,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @ACREurope: Our thoughts are with the people of #Mexico and the victims of yesterdays devastating earthquake,sympathy_and_support,sympathy_and_support
"RT @Obscurus_Lupa: Just finished donating to help the folks affected by the earthquake in Mexico, please consider helping out:",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @UrquizaNayeli: Help raise £10000 to Help earthquake victims in Mexico Please #donate on @justgiving and RT,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"RT @TheMexLondoner: Good Morning Britain, ITV - Tuesdays earthquake in Mexico is said to have killed at least 230 people",injured_or_dead_people,injured_or_dead_people
RT @ResistanceParty: Sending love and strength to the wonderful people of Mexico City. ❤️ The images from the Earthquake are heartbreaking.,sympathy_and_support,sympathy_and_support
"@JackieWoodson In Mexico our movie actors/directors are working and donating for the earthquake relief, PR has many singers! SOS!",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
This rescue pup named Frida is working to help Mexico City earthquake survivors,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @BreakingNNow: #BREAKING: Here is the moment when the earthquake struck Mexico City. (Video by @AlertaChiapas),other_relevant_information,other_relevant_information
RT @ThinkMexican: #RestauranteLeo served free food to rescue workers after #MexicoEarthquake. Now they need our help. DONATE HERE:,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
@michaeljackson Yo esperando el Thoughts and players to the families of earthquake in Mexico :v,sympathy_and_support,sympathy_and_support
5 ways you can help Mexico after the latest deadly earthquake | Thanks to Entrepreneur Magazine for considering ou,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Peace Index: Deadly Mexico earthquake leaves more than 250 dead,injured_or_dead_people,injured_or_dead_people
@ShannonSharpe Hey Shannon. Id like to ask you for help for Mexico. Can you share some info for helping the victims of the earthquake?,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Thanks @RFC_Charity @UNICEFMexico for the support! Like them you can donate &amp; help our fellow people in Mexico ἟2἟D⬇️,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @MofaNepal: Our deep condolences to the people and government of Mexico on loss of lives and properties by the devastating earthquake ye,sympathy_and_support,sympathy_and_support
RT @RevistaCirce: Donate #MexicoEarthquake #FuerzaMéxico @diegoluna_ @GaelGarciaB @Ambulante,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @NancyPelosi: Paul &amp; I are praying for the loved ones of those lost &amp; the injured today in the Mexico City earthquake. #PrayForMexico,sympathy_and_support,sympathy_and_support
#Russia offers #Mexico relief assistance in dealing with the aftermath of the earthquake utilising capabilities &amp; experience of its #EMERCOM,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @EQTW: MEXICOS SEISMOLOGICAL SERVICE UPGRADES MAGNITUDE OF EARTHQUAKE OFFSHORE TO 8.4,caution_and_advice,other_relevant_information
"French rescue workers look for damaged houses after the last 7.1 earthquake in Tetela del Volcan, Morelos state, Mexico on Sept.26 #AFP",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @caecilia1003: My heart and thought are being with people who have been affected by the earthquake in #Mexico ἟2἟D ὤF #FuerzaMéxico,sympathy_and_support,sympathy_and_support
New Zealand hit by strong 6.1 magnitude earthquake just hours after Mexico City disaster - The Independent,other_relevant_information,other_relevant_information
Entire country of Mexico. ἱFfor effort. Several states are affected. Mostly #Puebla #CDMX #Oaxaca #Morelos and their respective cities jsyk,other_relevant_information,other_relevant_information
RT @YojiNoda1: All my prayers go to the people affected by the Earthquake at Mexico. Wish for a fast recovery and hope therell be no more,sympathy_and_support,sympathy_and_support
RT @BeccaFromTX: Rescuers free child from ruins of collapsed #EnriqueRebsamen school after #Mexico #earthquake; 25 found dead /,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"RT @RWhelanWSJ: Five days after an earthquake killed more than 300 in Mexico, Chilangos face gnawing uncertainty about housing:",injured_or_dead_people,injured_or_dead_people
Automakers survey earthquake damage in Mexico -,infrastructure_and_utility_damage,infrastructure_and_utility_damage
Today the Mexican Navy and @usairforce worked together to unload humanitarian supplies from a @Travis60AMW C-17 in Mexico.#Mexicoearthquake,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Where to Donate to Mexico Earthquake Victims  #news #mexico,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @JustMuhammad: Let’s support our sister with the relief effort in #MexicoEarthquake Jamilah Muhammad send donations to Jamis.Muhammad.ru,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
A prayer for all those affected by the #Mexico Earthquake. Read a text version here:  #MexicoCity #PrayForMexico,sympathy_and_support,sympathy_and_support
RT @arriagaa444: TOPOS is a rescue team that was founded during the 1985 earthquake in Mexico City and they can definitely use donations ri,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Cant get over the devastation of this earthquake. ὢD praying for more survivors to be rescued today in Mexico City,sympathy_and_support,rescue_volunteering_or_donation_effort
Our thoughts are with our @INAHmx colleagues and everyone in Mexico affected by yesterdays earthquake. Info on resources here:,sympathy_and_support,sympathy_and_support
"RT @BBCBreaking: Strong earthquake of magnitude 7.4 hits southern Mexico, rattling buildings in Mexico City",infrastructure_and_utility_damage,caution_and_advice
RT @imgur: Crowd cheers as doggo is pulled from rubble of deadly earthquake in Mexico unharmed.,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @Azharkh4: Another shocking footage of buildings collapse as powerful #earthquake strikes #Mexico City. #FuerzaMexico,infrastructure_and_utility_damage,infrastructure_and_utility_damage
RT @SkyNewsBreak: Mexicos earthquake monitoring agency says a 6.2 magnitude aftershock has hit Mexico City after a 7.1 quake killed more t,injured_or_dead_people,injured_or_dead_people
"RT @imgur: This is Frida, she has saved 12 people so far in Mexicos Earthquake.",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"Celebs Send Their Love To Mexico As Earthquake Death Toll Rises -- Oh, And Trump Tweeted Too #἟2἟Dtodosuno!",injured_or_dead_people,sympathy_and_support
RT @jilevin: Mexico Earthquake Photos: Dozens Pulled from Rubble as Death Toll Surpasses 200,injured_or_dead_people,injured_or_dead_people
RT @SafetyPinDaily: An earthquake early warning system helped Mexico City. Trump’s budget would kill it in the US | via @qz,other_relevant_information,caution_and_advice
RT @f1fanatic_co_uk: A show of support for Mexico from @ForceIndiaF1 following the earthquake which killed over 300 people last week:,sympathy_and_support,injured_or_dead_people
RT @paparoach: 7.1 earthquake in Mexico? We love you guys. Thoughts &amp; prayers from us.,sympathy_and_support,sympathy_and_support
"A rescue operation is carried out after the earthquake in Mexico City, and more photos of the week:  ὏7@cjassopix",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @nypost: Shocking images from Mexico Citys powerful earthquake,other_relevant_information,infrastructure_and_utility_damage
"Interesting, Mexican tax and customs office opens channel to help diaspora population send donations to Mexico in #earthquake aftermath",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Miyamoto Karin went through a concert in Mexico. She was deeply moved. She is saddened by the earthquake damage expansion. #jj_worldtour,sympathy_and_support,sympathy_and_support
Every bit helps. Donate to the Hilton Responds: Mexico Earthquake campaign to support the Red Cross of Mexico.,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Photographer Daniel Beronda documents the aftermath of the 7.1-magnitude earthquake that struck Central Mexico.,other_relevant_information,other_relevant_information
RT @SashaaPieterse: Praying for Mexico tonight ἟2἟D thoughts go out to all of the families affected by yesterdays earthquake ὤFἿB,sympathy_and_support,sympathy_and_support
RT @BCumberbatchMX: How to help Mexico after the earthquake. ἟2἟D RT ⚠️,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @PeachMilky_: Guys!! Help is needed right now in Mexico after the huge earthquake. Please donate here if you able!,requests_or_urgent_needs,rescue_volunteering_or_donation_effort
"Mexico hit again by 6.1 magnitude earthquake, this time in Oaxaca.",other_relevant_information,other_relevant_information
Moro is a beautiful support doggo at Mexico City who is helping people in shelters because of the earthquake #FuerzaMexico,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
The guys at @territoriomx_ are doing a tremendous job gathering aid for the earthquake victims across Mexico. #FuerzaMexico,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Kudos to Mr Zuckerberg for donating 1 million dollars to Mexicos Earthquake Recovery fund @EPN @nytimes @reformanegocios #἟2἟Dtodosuno!,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @BisexualNews: Mexican Consulate in Kansas City working to aid earthquake victims in Mexico City,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"this is Frida, a search and rescue dog that has already saved 12 people after the earthquake in Mexico. Frida is a good dog.",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Our thoughts and prayers are with the people of Mexico after the devastating earthquake.,sympathy_and_support,sympathy_and_support
This pug was rescued from a collapsed building after the horrible earthquake in Mexico ὢ5 Please consider donating:,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Mexicos earthquake victims still need support! If you want to help please donate to this initiative #FuerzaMexico,rescue_volunteering_or_donation_effort,requests_or_urgent_needs
Artificial Intelligence Raises $1 Million for Mexico Earthquake victims,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Rescuers Work to Find Mexico Earthquake Survivors  @Amontanafm,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"Damage assessment of La Galarza after the #earthquake in #Mexico, imaged with #Pleiades on 22 January:",infrastructure_and_utility_damage,infrastructure_and_utility_damage
"Battered, Not Broken: Pictures of Mexico After the Quake - The New York Times. Las imágenes.",other_relevant_information,other_relevant_information
Help Javier Plascencia and Claudia Sandoval raise funds for MEXICO EARTHQUAKE relief by attending our Celebrity,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"RT @shir_shsonkar: Katy Perry donated half million dollars to those affected by the earthquake in Mexico also sent water, food and medicat",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @rochelle_deanna: The damage in Mexico City is heartbreaking! Sending love and prayers to all impacted by such a devastating earthquake,sympathy_and_support,sympathy_and_support
"People take part in a tribute to the workers of a textile factory killed in the earthquake, in Mexico City, on September 24, 2017 #AFP",sympathy_and_support,injured_or_dead_people
Earthquake Strikes Again: Pray for Mexico!,sympathy_and_support,sympathy_and_support
RT @leeunkrich: How to help Mexico in the aftermath of the earthquake:,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Please pray for the people of Mexico City in Mexico. The death toll from the earthquake has risen to 225.,injured_or_dead_people,injured_or_dead_people
RT @livechristian1: Please pray for those in Mexico that are recovering from a horrible earthquake. God bless them.,sympathy_and_support,sympathy_and_support
PLEASE PRAY FOR MEXICO. My hometown just suffered a huge earthquake and they need love and support. #MexicoFuerte #MexicoCity,sympathy_and_support,sympathy_and_support
Please donate 2 help earthquake rescuing team Topos lift lives out of the debris in Mexico. Paypal: donativos@brigada-rescate-topos.org,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"RT @IvanCNN: #Mexicoearthquake destroyed a church celebrating the baptism of a baby girl. The next day,the village held a funeral",infrastructure_and_utility_damage,infrastructure_and_utility_damage
RT @LL4NQUIN: yoo @Bandcamp it would be rly good if u donate your sales to help organizations in mexico after the earthquake such as @Topos,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @ChicagosMayor: Sending our thoughts and prayers to Chicagos sister city Mexico City. Our hearts are with all those affected by the dev,sympathy_and_support,sympathy_and_support
"RT @Forbes: Massive Mexico City earthquake leaves at least 217 dead, triggers volcanic eruption",injured_or_dead_people,injured_or_dead_people
RT @sebastianant517: RT SirJadeja: BREAKING: Massive 7.1 Magnitude #Earthquake Strikes #Mexico City. Prayers ὤFἿE #MexicoEarthquake #sism ht,sympathy_and_support,sympathy_and_support
RT @DanielJMelville: My thoughts go out to everyone affected in Mexico City,sympathy_and_support,infrastructure_and_utility_damage
Corrupt governor @gracoramirez of #Morelos is stealing donations for victims of #mexicoearthquake Please spread the voice!! This is so low!,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Visit this site for a list of international resources to support the Mexico City earthquake victims. Please share.,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @andresmh: The NYT put a good list of ways to donate to Mexico:,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Mysterious lights in the sky seen after Mexico’s huge earthquake - By Mika McKinnon (New Scientist),other_relevant_information,other_relevant_information
@Adrian_ElTitan My heart goes out to our brothers and sisters in Mexico city. Unbelievable damage by earthquake.,sympathy_and_support,sympathy_and_support
RT @CStoreNews_: Citizens help each other after the #earthquake in #México City. As it happen in 1985 #sismo #FuerzaMéxico #MEXICO :,rescue_volunteering_or_donation_effort,sympathy_and_support
Can help us raise £5000 for the Earthquake in Mexico. Please donate to our JustGiving Crowdfunding Page:἟2἟D  THANK YOU,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
We urge you to donate to @Fund_CarlosSlim to help rescuing and reconstruction efforts in Mexico after the earthquake #MexicoEarthquakeRelief,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
People just ran: deadly 7.1 magnitude earthquake hits Mexico,injured_or_dead_people,caution_and_advice
RT @Interpol: We are very sad to hear about all the suffering in Mexico due to the earthquake. Our thoughts are with you all.,sympathy_and_support,sympathy_and_support
"Earthquake - 6.1 - 18km SSE of Matias Romero, Mexico | PDC Hazard Information",caution_and_advice,not_humanitarian
Lending a hand &amp; their famous names to help raise relief funds for many trying to recover after #MexicoEarthquake #FuerzaMexico @ajcorchado,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @ISRAEL21C: The IDF &amp; Israeli aid agencies send emergency response teams and aid to #Mexico following 7.1 magnitude earthquake. /,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Mexico earthquake: A rush to save lives amid new national emergency @CNNI,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"RT @GovSandoval: My prayers are w/ the victims, 1st responders, &amp; all who continue to work through the devastation caused by the earthquake",sympathy_and_support,sympathy_and_support
Dear friends Mexico needs help. If your not from Mexico but you what help us you cans donate  everything can help us.,requests_or_urgent_needs,requests_or_urgent_needs
RT @AZCardinals: Our thoughts are with all those affected by the earthquake today in Mexico City and its surrounding areas.,sympathy_and_support,sympathy_and_support
Our thoughts are w/ those affected by the devastating earthquake in Mexico. We stand with @EPN &amp; the country during this trying time. - Jack,sympathy_and_support,sympathy_and_support
RT @JChavez002: For those in #LA #BoyleHeights would you like to donate #tents or tarps for the #MexicoEarthquake survivors? My flight leav,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"In Mexico, Earthquake Survivors Plan on Rebuilding Their Lives via @NYTimes",rescue_volunteering_or_donation_effort,other_relevant_information
RT @Plan_Prep_Live: Many children died in this collapse but some survived to be rescued. #Mexico #earthquake,injured_or_dead_people,injured_or_dead_people
RT @RosewoodHotels: 1:3: Our thoughts are with all those affected by yesterdays earthquake in Central Mexico. All guests and staff at Rose,sympathy_and_support,sympathy_and_support
RT @maduro_en: RT @VTVcanal8: Mexico is grateful for humanitarian aid from Venezuela after earthquake.,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Dog rescued from rubble of collapsed apartment block six days after Mexico City earthquake  #breakingnews #news,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @azamsahmed: I cant bear this! The cries of the families who lost 30 schoolchildren to the earthquake in Mexico by @Paulina_VV :,sympathy_and_support,injured_or_dead_people
A Tide of Citizens Relentlessly Helps Earthquake Victims in Mexico City: Long lines of,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"RT @khanacademy: Thinking of our students &amp; teachers in Mexico, and all those impacted by the earthquake. Support the relief effort: :",sympathy_and_support,sympathy_and_support
"Deadly Mexico City Earthquake Triggered Volcanic Eruption, Leaves At Least 217 Dead  #Business",injured_or_dead_people,injured_or_dead_people
RT @JosePedroFerrao: Earthquake Recovery Fund to support communities recently affected across Mexico.,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Were supporting the relief effort for the recent Mexico earthquake. To donate visit  #CDMX #fuerzamexico #VivaMexico,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"Shawn is helping affected ppl bc of the earthquake here in Mexico, what an angel.",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"RT @boxingscene: Golovkin Will Travel To Mexico, Donate To Earthquake Victims  #boxing",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @cinquewit: Mexico. Unicef is working with its partners in areas affected by the earthquakes to establish tempora,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"#Repost @reuters ・・・ Rescue dog Frida and her handler work after an earthquake hit Mexico City, Mexico September 2",other_relevant_information,rescue_volunteering_or_donation_effort
Another 6.1 magnitude earthquake rocks Mexico,caution_and_advice,not_humanitarian
RT @PopCrave: Kim Kardashian for Vogue Mexico. Proceeds of the magazine sales will be going towards Mexico earthquake relief. /,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @KTLA: Survivor of Mexico’s 7.1 Magnitude Earthquake Says Floors Came Down Like Dominoes,other_relevant_information,infrastructure_and_utility_damage
"RT @nhhotelgroup: From NH Hotel Group, we express our support and solidarity to everyone affected by the earthquake in #Mexico",sympathy_and_support,sympathy_and_support
RT @HumanityRoad: #MexicoEarthquake Relief needs in #Atlixco. #hmrd,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @DavidPapp: NASA Is Providing Mexico With Aerial Data Of The Earthquake Site To Aid In Recovery,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"Frida, the Heroic Rescue Dog, Saves Lives After Mexicos Earthquake #care2",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"Sometimes they found survivors, sometimes not. We take a look at search &amp; recovery efforts, devastation in Mexico after deadly earthquake",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"RT @AP: BREAKING: Death toll from Mexico earthquake now at 119, according to state and city officials.",injured_or_dead_people,injured_or_dead_people
.@ShawnMendes has such a good heart. Hes donating $100k to Mexico &amp; launching a fundraiser for earthquake relief  ♥️,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"RT @GermanyDiplo: We worry with them about those missing or trapped under the rubble. In these sad hours, we stand on their side. 2/2",sympathy_and_support,sympathy_and_support
RT @Oxfam: #MexicoEarthquake Weve sent teams to worst hit areas. We need your help:  #AyudaMexico,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"RT @CVasquezU: Sending my love, thoughts, and prayers to all the families affected by the earthquake in Mexico. #FuerzaMexico /",sympathy_and_support,sympathy_and_support
"Relief effort for Mexico City earthquake, Bolivar y Chimalpopoca #FuerzaMexico #sismo #AyudaCDMX #EarthquakeMexico #TerremotoEnMexico",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @HumanityRoad: #MexicoEarthquake People in #Cohetzala need help with building materials. #sismoMX #hmrd,requests_or_urgent_needs,requests_or_urgent_needs
Parents consult lists of the living and the dead after earthquake destroys school in Mexico City  @cbchomestretch,injured_or_dead_people,injured_or_dead_people
A Kenyan #immigrant was part of the @USAID @LACo_FD rescue team at #mexicoearthquake. #FuerzaMexico My report:,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @DJUnit27: Amazon now takes donations to the Red Cross for Mexico Earthquake Relief using Amazon Pay.,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"WATCH: A magnitude 7.1 earthquake was centered about 100 miles southeast of Mexico City, but caused lots of damage in the capital",infrastructure_and_utility_damage,infrastructure_and_utility_damage
RT @andrewwommack: Join us in prayer for those affected by this weeks deadly earthquake in the nation of Mexico. #PrayForMexico .,sympathy_and_support,sympathy_and_support
